,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,error,durationOpen,durationMeasured,method
3365,2006-07-31 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-18.779415133098105,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3366,2006-08-31 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-18.787275267499933,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3367,2006-09-30 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-19.06476533422179,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3368,2006-10-31 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-19.094603419922795,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3369,2006-11-30 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-19.38472887971875,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3370,2006-12-31 00:00:00,NASA-SE,66.4797,-42.5002,2425.0,10,-19.341827655361868,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),,0.5,0,720,thermocouple
3503,1996-11-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.67119675355913,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3504,1996-12-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.424069614683312,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3505,1997-01-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.335290172297007,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3506,1997-02-28,SwissCamp,69.56833,-49.31582,1149.0,10,-8.393061896661296,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3507,1997-03-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.413821177435079,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3508,1997-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.42803954434759,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3509,1997-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.471702197863909,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3510,1997-06-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.570554547626555,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3511,1997-07-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.669069555924002,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3512,1997-08-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.83436842363615,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3513,1997-09-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.933062008210282,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3514,1997-10-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.826312617484316,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3515,1997-11-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.60918059025666,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3516,1997-12-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.428449408218778,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3517,1998-01-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.290533345463354,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3518,1998-02-28,SwissCamp,69.56833,-49.31582,1149.0,10,-8.30726029404426,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3519,1998-03-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.224778925475043,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3520,1998-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.12364477674936,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3521,1998-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.205534667673595,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3522,1999-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.17044351357588,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3523,1999-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.52369200337453,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3524,1999-06-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.772750210811084,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3525,1999-07-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.856455068804223,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3526,1999-09-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.31182895204729,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3527,1999-10-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.428349060609346,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3528,1999-11-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.23966474586826,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3529,1999-12-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.91473303740152,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3530,2000-01-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.742390622810406,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3531,2000-02-29,SwissCamp,69.56833,-49.31582,1149.0,10,-8.68125010760325,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3532,2000-03-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.692477306750362,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3533,2000-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.763683701064814,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3534,2000-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.965417711021196,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3535,2000-06-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.055528042950018,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3536,2000-07-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.795766455797004,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3537,2000-08-31,SwissCamp,69.56833,-49.31582,1149.0,10,-10.018509709043029,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3538,2000-09-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.743605026867485,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3539,2000-10-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.93358196637148,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3540,2000-11-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.401660087394513,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3541,2000-12-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.186486479176208,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3542,2001-01-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.24034321595971,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3543,2001-02-28,SwissCamp,69.56833,-49.31582,1149.0,10,-8.874570520476539,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3544,2001-03-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.946052187947426,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3545,2001-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.936419847482943,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3546,2001-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.009940427467916,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3547,2001-06-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.036978785606571,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3548,2001-07-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.717264003413622,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3549,2001-08-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.856460279582,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3550,2001-09-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.676952680736932,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3551,2001-10-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.61975267365651,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3552,2001-11-30,SwissCamp,69.56833,-49.31582,1149.0,10,-9.383418553722024,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3553,2001-12-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.033040893339416,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3554,2002-01-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.762847380289882,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3555,2002-02-28,SwissCamp,69.56833,-49.31582,1149.0,10,-8.920689505372863,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3556,2002-03-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.780774658422951,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3557,2002-04-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.569462522447614,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3558,2002-05-31,SwissCamp,69.56833,-49.31582,1149.0,10,-8.461058598568304,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3559,2002-06-30,SwissCamp,69.56833,-49.31582,1149.0,10,-8.94257976584826,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
3560,2002-07-31,SwissCamp,69.56833,-49.31582,1149.0,10,-9.175204942696746,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",Steffen et al. (1996),depth unsure,0.5,0,720,thermocouple
