100, 200, 0.14, 1.20, 0.18, 0.83
500, 200, -0.30, 1.20, 0.02, 1.33
500, 200, -0.16, 1.13, -0.08, 1.05
500, 200, -0.05, 1.10, 0.07, 1.07
500, 200, -0.17, 1.27, -0.02, 1.25
500, 200, -0.13, 1.18, 0.02, 1.12
500, 200, -0.14, 1.13, 0.02, 1.18
500, 200, -0.38, 1.24, -0.04, 1.20
500, 200, -0.14, 1.18, 0.06, 1.20
500, 200, -0.16, 1.16, 0.01, 1.18
500, 200, -0.12, 1.25, 0.03, 1.18
1000, 200, -0.22, 1.45, 0.03, 1.54
1000, 200, -0.14, 1.41, 0.05, 1.45
1000, 200, -0.18, 1.35, 0.01, 1.43
1000, 200, -0.22, 1.32, -0.03, 1.43
1000, 200, -0.29, 1.30, -0.04, 1.47
1000, 200, -0.26, 1.36, -0.02, 1.39
1000, 200, -0.31, 1.25, 0.01, 1.55
1000, 200, -0.12, 1.30, 0.02, 1.44
1000, 200, -0.20, 1.29, -0.01, 1.47
1000, 200, -0.32, 1.31, 0.02, 1.49
2000, 200, -0.25, 1.32, 0.04, 1.74
2000, 200, -0.19, 1.34, 0.02, 1.69
2000, 200, -0.07, 1.28, 0.07, 1.78
2000, 200, -0.26, 1.33, 0.04, 1.66
2000, 200, -0.38, 1.34, 0.03, 1.73
2000, 200, -0.24, 1.42, 0.05, 1.71
2000, 200, -0.15, 1.39, 0.06, 1.75
2000, 200, -0.21, 1.35, -0.00, 1.62
2000, 200, -0.13, 1.34, 0.04, 1.74
2000, 200, -0.21, 1.28, 0.02, 1.73
3000, 200, -0.22, 1.39, 0.02, 1.78
3000, 200, -0.36, 1.29, 0.06, 1.65
3000, 200, -0.34, 1.39, 0.05, 1.72
3000, 200, -0.15, 1.25, 0.03, 1.63
3000, 200, -0.18, 1.42, 0.08, 1.76
3000, 200, -0.29, 1.26, 0.06, 1.77
3000, 200, -0.04, 1.42, 0.07, 1.84
3000, 200, -0.27, 1.33, 0.04, 1.68
3000, 200, -0.18, 1.29, 0.04, 1.61
3000, 200, -0.32, 1.45, 0.04, 1.70
4000, 200, 0.05, 1.33, 0.16, 1.97
4000, 200, 0.06, 1.38, 0.15, 2.09
