;date;site;latitude;longitude;elevation;depthOfTemperatureObservation;temperatureObserved;reference;note
36;30-06-2001;SouthDome;63.14889;-44.81717;2922;10;-20.97529487;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
59;31-05-2003;SouthDome;63.14889;-44.81717;2922;10;-20.81658443;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
60;30-06-2003;SouthDome;63.14889;-44.81717;2922;10;-20.84797057;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
61;31-07-2003;SouthDome;63.14889;-44.81717;2922;10;-20.91537434;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
62;31-08-2003;SouthDome;63.14889;-44.81717;2922;10;-20.914288;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
63;30-09-2003;SouthDome;63.14889;-44.81717;2922;10;-20.90851334;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
64;31-10-2003;SouthDome;63.14889;-44.81717;2922;10;-20.84803824;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
65;30-11-2003;SouthDome;63.14889;-44.81717;2922;10;-20.81759163;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
66;31-12-2003;SouthDome;63.14889;-44.81717;2922;10;-20.63577241;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
67;31-01-2004;SouthDome;63.14889;-44.81717;2922;10;-20.48078167;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
68;29-02-2004;SouthDome;63.14889;-44.81717;2922;10;-20.33796306;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
69;31-03-2004;SouthDome;63.14889;-44.81717;2922;10;-20.36107859;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
70;30-04-2004;SouthDome;63.14889;-44.81717;2922;10;-20.38161132;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
71;31-05-2004;SouthDome;63.14889;-44.81717;2922;10;-20.40834696;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
72;30-06-2004;SouthDome;63.14889;-44.81717;2922;10;-20.32578238;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
73;31-07-2004;SouthDome;63.14889;-44.81717;2922;10;-20.43896809;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
74;31-08-2004;SouthDome;63.14889;-44.81717;2922;10;-20.46116338;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
75;30-09-2004;SouthDome;63.14889;-44.81717;2922;10;-20.56727333;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
76;31-10-2004;SouthDome;63.14889;-44.81717;2922;10;-20.47187703;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
77;30-11-2004;SouthDome;63.14889;-44.81717;2922;10;-20.50740315;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
78;31-12-2004;SouthDome;63.14889;-44.81717;2922;10;-20.61440492;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
79;31-01-2005;SouthDome;63.14889;-44.81717;2922;10;-20.45182195;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
80;28-02-2005;SouthDome;63.14889;-44.81717;2922;10;-20.26502858;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
81;31-03-2005;SouthDome;63.14889;-44.81717;2922;10;-20.28447381;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
82;30-04-2005;SouthDome;63.14889;-44.81717;2922;10;-20.48028123;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
83;31-05-2005;SouthDome;63.14889;-44.81717;2922;10;-20.45602311;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
119;31-05-2008;SouthDome;63.14889;-44.81717;2922;10;-20.17705504;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
120;30-06-2008;SouthDome;63.14889;-44.81717;2922;10;-19.95794941;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
0;30-06-1998;TUNU-N;78.01677;-33.99387;2113;10;-28.89833877;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
1;31-07-1998;TUNU-N;78.01677;-33.99387;2113;10;-29.0042087;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
2;31-08-1998;TUNU-N;78.01677;-33.99387;2113;10;-29.07779637;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
3;30-09-1998;TUNU-N;78.01677;-33.99387;2113;10;-29.05521238;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
4;31-10-1998;TUNU-N;78.01677;-33.99387;2113;10;-28.94451684;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
5;30-11-1998;TUNU-N;78.01677;-33.99387;2113;10;-28.69240085;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
6;31-12-1998;TUNU-N;78.01677;-33.99387;2113;10;-28.50496304;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
7;31-01-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.37817699;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
8;28-02-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.372162;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
9;31-03-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.43235697;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
10;30-04-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.48386454;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
11;31-05-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.51271629;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
12;30-06-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.629097;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
13;31-07-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.76109073;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
14;31-08-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.89073911;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
15;30-09-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.91989308;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
16;31-10-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.87684365;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
17;30-11-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.65035134;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
18;31-12-1999;TUNU-N;78.01677;-33.99387;2113;10;-28.48017193;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
19;31-01-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.36010333;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
20;29-02-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.35324413;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
21;31-03-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.4195252;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
22;30-04-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.38889446;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
23;31-05-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.47393245;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
24;30-06-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.55081835;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
25;31-07-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.68294454;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
26;31-08-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.78418835;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
27;30-09-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.82196179;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
28;31-10-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.81703882;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
29;30-11-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.61603507;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
30;31-12-2000;TUNU-N;78.01677;-33.99387;2113;10;-28.49853109;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
31;31-01-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.38416868;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
32;28-02-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.38721177;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
33;31-03-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.42970635;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
34;30-04-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.46390798;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
35;31-05-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.52632844;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
36;30-06-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.70842275;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
37;31-07-2001;TUNU-N;78.01677;-33.99387;2113;10;-28.82869998;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
38;31-08-2001;TUNU-N;78.01677;-33.99387;2113;10;-29.01203973;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
39;30-09-2001;TUNU-N;78.01677;-33.99387;2113;10;-29.35481526;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
40;31-10-2001;TUNU-N;78.01677;-33.99387;2113;10;-29.46506512;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
41;30-11-2001;TUNU-N;78.01677;-33.99387;2113;10;-29.56088371;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
42;31-12-2001;TUNU-N;78.01677;-33.99387;2113;10;-29.35597089;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
43;31-01-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.24896222;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
44;28-02-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.44162649;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
45;31-03-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.40758234;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
46;30-04-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.26717246;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
47;31-05-2002;TUNU-N;78.01677;-33.99387;2113;10;-28.85027308;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
48;30-06-2002;TUNU-N;78.01677;-33.99387;2113;10;-28.68507957;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
49;31-07-2002;TUNU-N;78.01677;-33.99387;2113;10;-28.75677677;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
50;31-08-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.07700354;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
51;30-09-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.29965128;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
52;31-10-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.42828583;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
53;30-11-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.34565081;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
54;31-12-2002;TUNU-N;78.01677;-33.99387;2113;10;-29.20048905;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
55;31-01-2003;TUNU-N;78.01677;-33.99387;2113;10;-29.13032985;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
56;28-02-2003;TUNU-N;78.01677;-33.99387;2113;10;-29.02389455;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
57;31-03-2003;TUNU-N;78.01677;-33.99387;2113;10;-28.91463599;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
58;30-04-2003;TUNU-N;78.01677;-33.99387;2113;10;-28.71512028;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
59;31-05-2003;TUNU-N;78.01677;-33.99387;2113;10;-28.49984375;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
60;30-06-2003;TUNU-N;78.01677;-33.99387;2113;10;-28.39666333;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
76;31-10-2004;TUNU-N;78.01677;-33.99387;2113;10;-28.76149839;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
77;30-11-2004;TUNU-N;78.01677;-33.99387;2113;10;-29.05417125;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
78;31-12-2004;TUNU-N;78.01677;-33.99387;2113;10;-28.93842328;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
79;31-01-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.68028438;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
80;28-02-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.44455649;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
81;31-03-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.56917203;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
82;30-04-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.69306531;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
83;31-05-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.43260025;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
84;30-06-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.23594574;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
85;31-07-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.25717305;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
86;31-08-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.51741593;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
87;30-09-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.80284502;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
88;31-10-2005;TUNU-N;78.01677;-33.99387;2113;10;-29.02323645;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
89;30-11-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.68947398;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
90;31-12-2005;TUNU-N;78.01677;-33.99387;2113;10;-28.64207393;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
91;31-01-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.63109446;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
92;28-02-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.6995537;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
93;31-03-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.61156469;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
94;30-04-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.36226027;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
95;31-05-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.03554418;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
96;30-06-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.01030259;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
97;31-07-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.03091202;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
98;31-08-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.26933463;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
99;30-09-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.51071506;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
100;31-10-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.8498325;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
101;30-11-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.91468115;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
102;31-12-2006;TUNU-N;78.01677;-33.99387;2113;10;-28.79711509;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
103;31-01-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.67708306;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
104;28-02-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.61030895;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
105;31-03-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.66169044;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
106;30-04-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.3699312;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
107;31-05-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.11281725;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
108;30-06-2007;TUNU-N;78.01677;-33.99387;2113;10;-27.90486164;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
109;31-07-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.03357816;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
110;31-08-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.27865164;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
111;30-09-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.72878674;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
112;31-10-2007;TUNU-N;78.01677;-33.99387;2113;10;-29.0466628;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
113;30-11-2007;TUNU-N;78.01677;-33.99387;2113;10;-29.02231275;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
114;31-12-2007;TUNU-N;78.01677;-33.99387;2113;10;-28.87767297;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
115;31-01-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.77571792;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
116;29-02-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.59240616;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
117;31-03-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.73120771;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
118;30-04-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.60484014;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
119;31-05-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.19972477;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
120;30-06-2008;TUNU-N;78.01677;-33.99387;2113;10;-27.952556;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
121;31-07-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.06951544;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
122;31-08-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.35368261;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
123;30-09-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.69020483;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
124;31-10-2008;TUNU-N;78.01677;-33.99387;2113;10;-29.19192024;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
125;30-11-2008;TUNU-N;78.01677;-33.99387;2113;10;-29.17113961;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
126;31-12-2008;TUNU-N;78.01677;-33.99387;2113;10;-28.84691986;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
127;31-01-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.81544041;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
128;28-02-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.69142713;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
129;31-03-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.83491623;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
130;30-04-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.64583198;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
131;31-05-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.08794836;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
132;30-06-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.06382287;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
133;31-07-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.04929466;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
134;31-08-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.38632796;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
135;30-09-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.83067814;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
136;31-10-2009;TUNU-N;78.01677;-33.99387;2113;10;-29.05832728;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
137;30-11-2009;TUNU-N;78.01677;-33.99387;2113;10;-29.17483762;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
138;31-12-2009;TUNU-N;78.01677;-33.99387;2113;10;-28.79418532;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
139;31-01-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.67511491;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
140;28-02-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.74177094;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
141;31-03-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.95290394;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
142;30-04-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.59134794;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
143;31-05-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.14553317;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
144;30-06-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.02920774;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
145;31-07-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.1394619;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
146;31-08-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.35767105;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
147;30-09-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.70593535;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
148;31-10-2010;TUNU-N;78.01677;-33.99387;2113;10;-29.02233329;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
149;30-11-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.91757108;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
150;31-12-2010;TUNU-N;78.01677;-33.99387;2113;10;-28.40271433;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
;1955;1-0;76.72333333;-65.39;1310;10;-17;Benson, C. S. (1962)  Stratigraphic  studies  in the snow and firn of  the  Greenland ice sheet, U. S.  Army  Snow Ice  and  Permafrost  Research  Establishment (USA SIPRE) Research Report 70, 93p;
;1955;1-10;76.80333333;-64.88666667;1418;10;-19.7;Benson, C. S. (1962)  Stratigraphic  studies  in the snow and firn of  the  Greenland ice sheet, U. S.  Army  Snow Ice  and  Permafrost  Research  Establishment (USA SIPRE) Research Report 70, 93p;
