date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note
2016-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.585150918801908,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.75199051817672,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.80805098274805,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.738430700367328,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-10-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.610216624591217,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-11-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.34104522307855,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-12-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.061243538919264,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-01-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.79763127705953,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-02-28 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.66913519511052,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-03-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.64045822092178,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-04-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.902080545732236,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-05-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.10586834752301,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.37761407016205,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.613847306248868,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.68515945506223,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.73614605928883,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-10-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.582207041912586,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-11-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.269634892503475,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-12-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.910169703205817,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-01-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.862779846299773,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-02-28 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.674003789458343,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-03-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.65340613072504,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-04-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.817911125473373,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-05-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.03934463488269,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.354244967038287,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.554038562303266,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.727588761794877,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.68143899463669,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-10-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.487739413162977,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-05-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.41061403868743,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-06-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.549077565642447,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-07-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.872342534783195,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-08-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.062343390522614,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-09-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.17529471892303,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-10-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.015128940946203,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-11-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.770194733617418,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-12-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.495500745923096,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-01-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.413703255746324,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-02-29 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.355131823848566,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-03-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.550116591649592,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-04-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.81117975965571,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-05-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.945514606706611,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-06-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.239775858751267,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-07-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.365438170554476,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-08-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.379692414432409,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-09-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.277373131711524,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-10-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.00639542988433,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-11-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.498822041912945,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-12-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.216436530285591,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-01-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-12.978715532745683,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-02-28 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-12.985586295531446,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-03-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.1516014028637,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-04-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.355663540221393,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-05-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.611696976203318,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-06-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.984660144598204,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-07-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.188634098903735,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-08-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.351663186778,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-09-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.330754634836088,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-10-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.257456694452197,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-11-30 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-14.02546112833414,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-12-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.856333463388024,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-01-31 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.84122681741776,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-02-28 00:00:00,DYE-2,66.47200012207031,-46.282981872558594,2119.0,10.0,-13.763970158836528,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
